studentID,meetingID,attendance
1720597,8393,Y
1682391,1703,N
1733082,1703,N
1720597,1703,N
1660979,8160,Y
1725644,8160,Y
1672463,8160,Y
1660979,2663,Y
1725644,2663,Y
1672463,2663,N
1747447,5456,N
1661914,5456,N
1700179,5456,N
1747447,4258,N
1661914,4258,Y
1700179,4258,N
1722965,7104,Y
1737924,7104,Y
1715986,7104,N
1722965,6437,Y
1737924,6437,N
1715986,6437,N
1662495,6694,Y
1714066,6694,Y
1668897,6694,N
1662495,4929,N
1714066,4929,N
1668897,4929,N
1691629,7233,N
1743731,7233,Y
1743245,7233,N
1691629,7635,N
1743731,7635,Y
1743245,7635,N
1745532,9080,Y
1706716,9080,Y
1735588,9080,N
1745532,5619,Y
1706716,5619,Y
1735588,5619,N
1663933,3081,N
1685530,3081,N
1690827,3081,Y
1663933,3307,N
1685530,3307,Y
1690827,3307,Y
1713098,5406,Y
1713098,2979,Y
1722882,1541,Y
1717048,1541,Y
1731542,1541,Y
1722882,2601,N
1717048,2601,N
1731542,2601,N
1722882,3966,N
1717048,3966,Y
1731542,3966,Y
1664954,1400,Y
1692199,1400,Y
1723230,1400,Y
1664954,5608,N
1692199,5608,N
1723230,5608,N
1664954,8710,N
1692199,8710,Y
1723230,8710,Y
1680585,4943,Y
1723048,4943,Y
1720950,4943,Y
1680585,4103,N
1723048,4103,Y
1720950,4103,N
1680585,3925,N
1723048,3925,N
1720950,3925,Y
1727194,9532,N
1698083,9532,N
1693157,9532,N
1727194,8068,N
1698083,8068,Y
1693157,8068,Y
1727194,3719,N
1698083,3719,N
1693157,3719,Y
1704276,7931,Y
1716992,7931,N
1659902,7931,Y
1704276,6650,N
1716992,6650,Y
1659902,6650,Y
1704276,4244,N
1716992,4244,N
1659902,4244,Y
1699876,1108,Y
1679593,1108,N
1719012,1108,Y
1699876,9930,N
1679593,9930,N
1719012,9930,Y
1699876,9031,N
1679593,9031,N
1719012,9031,Y
1705611,5697,N
1705579,5697,Y
1735891,5697,N
1705611,9978,Y
1705579,9978,Y
1735891,9978,Y
1705611,2430,Y
1705579,2430,N
1735891,2430,Y
1695377,5681,Y
1665552,5681,N
1693796,5681,N
1695377,3230,Y
1665552,3230,N
1693796,3230,Y
1695377,8776,Y
1665552,8776,N
1693796,8776,Y
1732333,7154,Y
1732333,3380,Y
1732333,2939,N
1673562,3199,Y
1693532,3199,N
1741254,3199,N
1673562,3139,Y
1693532,3139,N
1741254,3139,Y
1673562,3723,Y
1693532,3723,Y
1741254,3723,N
1732156,2907,Y
1718324,2907,N
1700699,2907,N
1732156,4624,Y
1718324,4624,Y
1700699,4624,Y
1732156,8656,N
1718324,8656,N
1700699,8656,Y
1745331,5343,Y
1703888,5343,Y
1692291,5343,N
1745331,4694,N
1703888,4694,Y
1692291,4694,Y
1745331,5467,Y
1703888,5467,Y
1692291,5467,Y
1678648,6207,Y
1692123,6207,N
1718163,6207,N
1678648,6403,Y
1692123,6403,N
1718163,6403,Y
1678648,3284,N
1692123,3284,Y
1718163,3284,N
1719552,8697,N
1721480,8697,N
1727642,8697,N
1719552,6280,N
1721480,6280,Y
1727642,6280,N
1719552,4833,N
1721480,4833,Y
1727642,4833,Y
1703607,9609,N
1685700,9609,N
1721143,9609,Y
1703607,1984,Y
1685700,1984,N
1721143,1984,N
1703607,2887,Y
1685700,2887,Y
1721143,2887,N
1652288,9370,N
1745502,9370,N
1717229,9370,N
1652288,7502,Y
1745502,7502,Y
1717229,7502,Y
1652288,9638,N
1745502,9638,N
1717229,9638,Y
1654202,9996,Y
1718350,9996,N
1686470,9996,N
1654202,2064,N
1718350,2064,Y
1686470,2064,N
1654202,5563,N
1718350,5563,Y
1686470,5563,Y
1713913,3947,N
1656850,3947,Y
1663135,3947,Y
1713913,9775,N
1656850,9775,Y
1663135,9775,N
1713913,7858,N
1656850,7858,N
1663135,7858,Y
1669944,8044,Y
1672882,8044,N
1669944,5543,N
1672882,5543,Y
1669944,2719,Y
1672882,2719,N
1668046,9239,N
1727234,9239,N
1669418,9239,N
1668046,5564,N
1727234,5564,N
1669418,5564,N
1745403,8510,Y
1724136,8510,N
1718031,8510,Y
1745403,6495,N
1724136,6495,Y
1718031,6495,Y
1664673,7983,Y
1730068,7983,Y
1686283,7983,N
1664673,2050,N
1730068,2050,Y
1686283,2050,Y
1724539,2938,Y
1735405,2938,Y
1700189,2938,N
1724539,9284,Y
1735405,9284,Y
1700189,9284,Y
1697882,6022,N
1659490,6022,N
1672858,6022,N
1697882,5274,N
1659490,5274,Y
1672858,5274,Y
1721461,6823,N
1696834,6823,Y
1677148,6823,N
1721461,4234,N
1696834,4234,N
1677148,4234,Y
1737891,3840,Y
1737891,7767,N
1725418,8427,Y
1743964,8427,Y
1650415,8427,Y
1661038,1774,Y
1704276,1774,Y
1661564,1774,Y
1710694,6428,N
1677148,6428,N
1731167,6428,Y
1666808,4183,N
1664098,4183,N
1694866,4183,N
1720337,8696,N
1743454,8696,N
1693203,8696,Y
1653399,1588,Y
1733818,1588,N
1717269,1588,N
1673690,5167,N
1659381,5167,N
1732852,5167,Y
1745834,3993,Y
1698314,3993,Y
1731748,8575,Y
1744046,8575,Y
1669293,8575,N
1689039,3149,Y
1670971,3149,N
1656893,3149,Y
1712375,9620,N
1720262,9620,Y
1664079,9620,N
1682079,3571,Y
1672361,3571,Y
1691486,3571,N
1715411,1545,N
1691629,1545,N
1706567,1545,Y
1704759,1157,Y
1717621,1157,Y
1748499,1157,Y
1660908,2384,Y
1713260,2384,Y
1677836,2384,N
1695463,7643,Y
1657891,7643,Y
1652111,7643,N
1714373,6443,N
1705053,6443,N
1659718,6443,N
1693164,2629,Y
1705469,2629,N
1740916,2629,N
1684958,9748,N
1742241,9748,Y
1742942,9748,Y
1689813,1422,N
1680240,1422,N
1721546,1422,Y
1659895,3804,N
1688858,3804,Y
1695917,3804,N
1694759,9285,N
1717397,9285,Y
1658905,9285,Y
1653326,7070,Y
1746466,7070,N
1724928,7070,Y
1723706,9680,Y
1691067,9680,Y
1730622,9680,Y
1723048,2600,N
1734216,2600,N
1730610,2600,N
1696968,8061,N
1673384,8061,N
1711859,5891,Y
1718816,5891,N
1667090,5891,Y
1711859,5726,Y
1718816,5726,Y
1667090,5726,Y
1668658,2445,Y
1714727,2445,Y
1691730,2445,Y
1668658,5163,N
1714727,5163,Y
1691730,5163,Y
1719257,6684,Y
1698223,6684,N
1683872,6684,Y
1719257,9472,N
1698223,9472,Y
1683872,9472,Y
1697505,7242,Y
1691892,7242,N
1745129,7242,N
1697505,1784,Y
1691892,1784,N
1745129,1784,Y
1658396,5095,Y
1734113,5095,N
1665469,5095,N
1658396,7297,N
1734113,7297,N
1665469,7297,Y
1650327,4569,N
1671072,4569,Y
1661932,4569,Y
1650327,5332,N
1671072,5332,Y
1661932,5332,N
1657401,1244,N
1687308,1244,N
1749319,1244,Y
1657401,9474,N
1687308,9474,Y
1749319,9474,Y
1702041,8241,N
1668893,8241,Y
1717264,8241,Y
1702041,4467,N
1668893,4467,N
1717264,4467,Y
1701580,5933,Y
1701580,5433,Y
1682886,4958,Y
1659091,4958,Y
1717541,4958,Y
1682886,6425,N
1659091,6425,N
1717541,6425,Y
1682886,8375,Y
1659091,8375,Y
1717541,8375,Y
1734258,3746,Y
1745116,3746,N
1744418,3746,Y
1734258,5152,Y
1745116,5152,Y
1744418,5152,Y
1734258,4687,Y
1745116,4687,N
1744418,4687,N
1729841,7521,N
1740382,7521,N
1671787,7521,Y
1729841,9158,N
1740382,9158,N
1671787,9158,N
1729841,1613,N
1740382,1613,N
1671787,1613,Y
1673668,4930,N
1738508,4930,N
1735379,4930,Y
1673668,2551,N
1738508,2551,Y
1735379,2551,Y
1673668,2074,N
1738508,2074,Y
1735379,2074,Y
1650850,3494,Y
1673853,3494,N
1671957,3494,N
1650850,8249,Y
1673853,8249,N
1671957,8249,Y
1650850,6197,Y
1673853,6197,Y
1671957,6197,N
1662470,8560,Y
1690414,8560,Y
1692683,8560,Y
1662470,2369,N
1690414,2369,Y
1692683,2369,Y
1662470,3329,N
1690414,3329,Y
1692683,3329,N
1684695,1366,N
1701256,1366,N
1731148,1366,Y
1684695,3934,N
1701256,3934,N
1731148,3934,N
1684695,6276,N
1701256,6276,N
1731148,6276,Y
1725265,1736,N
1736827,1736,Y
1748653,1736,Y
1725265,3394,N
1736827,3394,Y
1748653,3394,Y
1725265,3151,Y
1736827,3151,N
1748653,3151,N
1681694,8709,Y
1681694,9763,N
1681694,2189,Y
1675501,2977,N
1657529,2977,Y
1724252,2977,N
1675501,7845,N
1657529,7845,Y
1724252,7845,Y
1675501,6558,Y
1657529,6558,N
1724252,6558,Y
1688379,1901,N
1731570,1901,Y
1720547,1901,N
1688379,5632,Y
1731570,5632,N
1720547,5632,N
1688379,5844,Y
1731570,5844,Y
1720547,5844,Y
1708583,8535,Y
1698345,8535,Y
1675953,8535,Y
1708583,1013,N
1698345,1013,Y
1675953,1013,N
1708583,6982,Y
1698345,6982,N
1675953,6982,N
1696852,6148,Y
1717621,6148,N
1744440,6148,N
1696852,2908,N
1717621,2908,Y
1744440,2908,N
1696852,7421,Y
1717621,7421,N
1744440,7421,N
1716456,1186,Y
1657463,1186,N
1718208,1186,Y
1716456,4430,N
1657463,4430,N
1718208,4430,N
1716456,3073,N
1657463,3073,Y
1718208,3073,Y
1680581,7876,Y
1748565,7876,N
1670794,7876,Y
1680581,7832,Y
1748565,7832,Y
1670794,7832,Y
1680581,4136,N
1748565,4136,Y
1670794,4136,Y
1652126,4727,N
1735047,4727,N
1664455,4727,Y
1652126,9727,Y
1735047,9727,N
1664455,9727,Y
1652126,6606,N
1735047,6606,N
1664455,6606,N
1717329,4774,N
1719527,4774,Y
1739567,4774,Y
1717329,8409,N
1719527,8409,N
1739567,8409,Y
1717329,6648,N
1719527,6648,Y
1739567,6648,N
1727980,3261,Y
1727474,3261,Y
1707850,3261,N
1727980,2152,N
1727474,2152,N
1707850,2152,Y
1727980,8126,N
1727474,8126,N
1707850,8126,Y
1690790,7678,Y
1748282,7678,N
1690790,1227,Y
1748282,1227,Y
1690790,8206,N
1748282,8206,N
1719021,9336,N
1659984,9336,N
1736336,9336,N
1719021,9826,Y
1659984,9826,N
1736336,9826,N
1701984,9073,N
1653787,9073,N
1661096,9073,N
1701984,1050,N
1653787,1050,Y
1661096,1050,N
1670257,2272,N
1711194,2272,Y
1702321,2272,Y
1670257,3349,N
1711194,3349,N
1702321,3349,N
1738363,7906,Y
1717649,7906,N
1655129,7906,N
1738363,2120,Y
1717649,2120,Y
1655129,2120,N
1654271,3995,N
1737706,3995,Y
1651255,3995,Y
1654271,6972,N
1737706,6972,Y
1651255,6972,N
1702748,1349,N
1677530,1349,N
1721379,1349,Y
1702748,1127,Y
1677530,1127,N
1721379,1127,N
1673266,2896,N
1653502,2896,N
1731420,2896,N
1673266,6335,Y
1653502,6335,N
1731420,6335,N
1722437,1665,N
1724865,1665,N
1710922,1665,Y
1722437,5607,Y
1724865,5607,Y
1710922,5607,N
1726874,1126,N
1726874,2220,Y
1728682,9689,Y
1743843,9689,N
1675978,9689,Y
1728682,8265,N
1743843,8265,N
1675978,8265,N
1653220,5951,N
1704911,5951,N
1710258,5951,Y
1653220,8820,Y
1704911,8820,N
1710258,8820,Y
1716829,6757,Y
1694809,6757,Y
1671223,6757,Y
1716829,6346,N
1694809,6346,N
1671223,6346,Y
1718387,2324,Y
1746056,2324,Y
1663135,2324,N
1718387,7683,N
1746056,7683,N
1663135,7683,Y
1748067,2035,Y
1732740,2035,N
1730539,2035,Y
1748067,8172,Y
1732740,8172,N
1730539,8172,N
1669693,2138,Y
1725572,2138,Y
1669378,2138,Y
1669693,1913,Y
1725572,1913,Y
1669378,1913,N
1737823,2836,Y
1737823,1558,Y
1743409,8124,Y
1728252,8124,N
1685345,8124,N
1709241,4294,N
1718353,4294,Y
1717568,4294,Y
1686587,3279,N
1747858,3279,Y
1663304,3279,N
1715314,7445,N
1669944,7445,N
1663624,7445,Y
1683685,3672,Y
1730068,3672,N
1743891,3672,Y
1705611,1658,Y
1676706,1658,N
1710312,1658,N
1714114,2024,Y
1670520,2024,Y
1668559,2024,N
1670369,5041,N
1704723,5041,N
1662413,5041,N
1665986,7469,N
1725411,5983,Y
1743409,5983,N
1680515,5983,Y
1725411,4506,Y
1743409,4506,N
1680515,4506,N
1680738,7662,N
1678162,7662,Y
1703957,7662,Y
1680738,4992,Y
1678162,4992,N
1703957,4992,N
1710659,2774,Y
1708063,2774,Y
1651255,2774,N
1710659,5590,N
1708063,5590,N
1651255,5590,N
1708431,6091,Y
1662596,6091,N
1661597,6091,N
1708431,7202,Y
1662596,7202,Y
1661597,7202,N
1705364,1365,Y
1693349,1365,Y
1699250,1365,N
1705364,5190,N
1693349,5190,Y
1699250,5190,N
1737848,4735,Y
1669413,4735,N
1737848,3334,N
1669413,3334,Y
1742598,4589,N
1673721,4589,N
1738086,4589,N
1713961,1063,N
1666822,1063,Y
1707737,1063,Y
1746637,4238,N
1652358,4238,Y
1703117,4238,N
1707350,5434,N
1736336,5434,N
1661683,5434,N
1650720,7217,N
1689645,7217,Y
1719030,7217,N
1749463,8998,N
1742353,4868,Y
1696263,4868,N
1721862,4868,Y
1742353,4866,N
1696263,4866,Y
1721862,4866,Y
1742353,4751,N
1696263,4751,N
1721862,4751,N
1708663,8178,Y
1706390,8178,Y
1687643,8178,Y
1708663,1334,N
1706390,1334,Y
1687643,1334,Y
1708663,8450,Y
1706390,8450,N
1687643,8450,N
1739580,1676,Y
1681970,1676,Y
1736354,1676,Y
1739580,1265,N
1681970,1265,N
1736354,1265,Y
1739580,8679,Y
1681970,8679,N
1736354,8679,N
1724185,1916,Y
1688788,1916,N
1650953,1916,Y
1724185,7317,Y
1688788,7317,N
1650953,7317,N
1724185,1035,N
1688788,1035,N
1650953,1035,N
1695039,4416,Y
1698083,4416,Y
1723287,4416,N
1695039,6903,Y
1698083,6903,N
1723287,6903,Y
1695039,1250,N
1698083,1250,Y
1723287,1250,N
1695800,6654,Y
1732110,6654,N
1749267,6654,Y
1695800,8632,Y
1732110,8632,Y
1749267,8632,N
1695800,7904,Y
1732110,7904,N
1749267,7904,Y
1688547,4423,N
1657679,4423,N
1688547,1805,N
1657679,1805,Y
1688547,1464,Y
1657679,1464,N
1694804,8121,Y
1661969,8121,N
1725418,8121,N
1684656,5458,Y
1659962,5458,N
1691905,5458,N
1723696,4074,N
1712385,4074,N
1663586,4074,N
1680738,7540,Y
1655673,7540,N
1748599,7540,N
1661914,2540,N
1653754,9678,Y
1732303,9678,Y
1667449,9678,N
1691147,6533,N
1656405,6533,N
1669688,6533,Y
1663564,9416,N
1678015,9416,N
1736268,9416,N
1740576,3912,Y
1710585,3912,N
1720956,3912,N
1725988,1570,N
1683541,1570,N
1682973,1570,N
1671253,2943,N
1707312,2943,N
1724020,2943,Y
1744566,9425,N
1710866,9425,N
1670989,5943,Y
1731123,5943,N
1668246,5943,Y
1670989,6451,N
1731123,6451,Y
1668246,6451,N
1670989,4892,N
1731123,4892,N
1668246,4892,Y
1724897,6792,N
1669455,6792,N
1658966,6792,N
1724897,2603,Y
1669455,2603,Y
1658966,2603,Y
1724897,5485,Y
1669455,5485,Y
1658966,5485,Y
1723042,5916,N
1654869,5916,N
1682846,5916,N
1723042,1085,N
1654869,1085,N
1682846,1085,Y
1723042,1625,Y
1654869,1625,N
1682846,1625,N
1715659,4292,Y
1684984,4292,Y
1663391,4292,N
1715659,5495,N
1684984,5495,N
1663391,5495,N
1715659,1434,Y
1684984,1434,Y
1663391,1434,N
1663434,8694,N
1659031,8694,Y
1693648,8694,N
1663434,7357,Y
1659031,7357,Y
1693648,7357,Y
1663434,7102,N
1659031,7102,N
1693648,7102,Y
1653854,4364,Y
1724539,4364,N
1697644,4364,N
1653854,3941,Y
1724539,3941,Y
1697644,3941,Y
1667126,3831,Y
1726772,3831,Y
1663714,3831,Y
1667126,1539,Y
1726772,1539,Y
1663714,1539,Y
1708558,2328,N
1685290,2328,Y
1687846,2328,N
1708558,6847,Y
1685290,6847,Y
1687846,6847,N
1677612,3641,N
1667136,3641,Y
1726533,3641,N
1677612,4361,N
1667136,4361,Y
1726533,4361,Y
1721222,5113,N
1709542,5113,N
1661517,5113,N
1721222,2407,N
1709542,2407,N
1661517,2407,N
1699259,2235,N
1653866,2235,Y
1681376,2235,Y
1699259,3708,N
1653866,3708,Y
1681376,3708,Y
1703148,9598,Y
1706534,9598,N
1699470,9598,N
1703148,4666,N
1706534,4666,N
1699470,4666,Y
1736560,9495,Y
1727793,9495,Y
1724822,9495,N
1736560,6956,Y
1727793,6956,Y
1724822,6956,Y
1721026,4938,N
1701512,4938,Y
1721026,2675,N
1701512,2675,N
1732422,9326,N
1650689,9326,N
1747303,9326,Y
1732422,3821,Y
1650689,3821,Y
1747303,3821,Y
1696797,5323,Y
1680474,5323,Y
1692272,5323,N
1696797,7628,N
1680474,7628,N
1692272,7628,N
1727379,9220,Y
1687194,9220,N
1709492,9220,Y
1727379,5921,N
1687194,5921,Y
1709492,5921,N
1725825,7746,Y
1680886,7746,Y
1716351,7746,Y
1725825,2136,N
1680886,2136,N
1716351,2136,N
1704473,1993,N
1748374,1993,Y
1690532,1993,Y
1704473,4876,Y
1748374,4876,N
1690532,4876,N
1697693,9439,N
1704225,9439,N
1722649,9439,N
1697693,5517,Y
1704225,5517,Y
1722649,5517,Y
1718865,8052,N
1726047,8052,N
1713949,8052,Y
1718865,5768,Y
1726047,5768,N
1713949,5768,Y
1690595,8947,Y
1690595,2697,N
1678660,8945,Y
1700274,8945,N
1686997,8945,Y
1729228,9898,Y
1716166,9898,N
1715584,9898,N
1669060,4084,Y
1679789,4084,N
1671912,4084,Y
1729099,8671,Y
1725265,8671,Y
1720004,8671,N
1699648,4405,N
1680350,4405,N
1737616,4405,Y
1700271,3718,Y
1700848,3718,Y
1743167,3718,Y
1742773,7050,N
1676323,8631,Y
1654036,8631,Y
1677571,8631,Y
1676323,9627,Y
1654036,9627,Y
1677571,9627,N
1710015,4685,Y
1690331,4685,N
1682675,4685,Y
1710015,2542,Y
1690331,2542,N
1682675,2542,N
1731107,9394,Y
1657223,9394,Y
1719567,9394,Y
1731107,3012,Y
1657223,3012,N
1719567,3012,N
1722769,7002,Y
1684489,7002,Y
1708225,7002,N
1722769,7361,Y
1684489,7361,Y
1708225,7361,Y
1662203,1764,N
1710952,1764,N
1662485,1764,Y
1662203,5743,N
1710952,5743,N
1662485,5743,N
1736110,7920,N
1722683,7920,N
1740815,7920,Y
1736110,9377,Y
1722683,9377,N
1740815,9377,Y
1731280,7524,Y
1739391,7524,Y
1725864,7524,N
1731280,5638,N
1739391,5638,N
1725864,5638,Y
1714660,3154,Y
1739727,3154,Y
1671986,3154,Y
1714660,4190,Y
1739727,4190,N
1671986,4190,Y
1716166,6023,N
1703837,6023,Y
1668452,6023,Y
1716166,9512,Y
1703837,9512,N
1668452,9512,Y
1715598,4657,Y
1731653,4657,Y
1695463,4657,Y
1727338,6101,N
1698370,6101,Y
1659736,6101,N
1715532,4814,Y
1745439,4814,N
1705282,4814,Y
1737750,9816,N
1680285,9816,Y
1677490,9816,Y
1713010,9144,Y
1668825,9144,Y
1683025,9144,N
1653069,5868,N
1660611,5868,Y
1732924,5868,Y
1698879,9027,N
1679311,9027,Y
1723351,9027,N
1691371,6589,N
1694834,6589,N
1673742,6589,N
1697870,2693,N
1700838,2693,Y
1719172,2693,N
1676032,8682,Y
1696689,8682,N
1738405,8682,Y
1676032,1203,Y
1696689,1203,Y
1738405,1203,Y
1676032,6198,N
1696689,6198,Y
1738405,6198,Y
1737161,8437,Y
1650825,8437,N
1682539,8437,Y
1737161,7842,Y
1650825,7842,Y
1682539,7842,N
1737161,4002,N
1650825,4002,Y
1682539,4002,N
1715159,5491,N
1741274,5491,N
1666359,5491,Y
1715159,2263,N
1741274,2263,N
1666359,2263,Y
1715159,5286,N
1741274,5286,Y
1666359,5286,Y
1692219,6962,Y
1736645,6962,Y
1720337,6962,Y
1692219,9337,Y
1736645,9337,Y
1720337,9337,Y
1692219,1307,N
1736645,1307,Y
1720337,1307,N
1739389,8058,N
1739389,9853,N
1739389,4956,Y
1700766,6151,Y
1664325,6151,N
1700310,6151,N
1700766,6236,N
1664325,6236,N
1700310,6236,Y
1700766,6420,N
1664325,6420,Y
1700310,6420,N
1727003,1548,N
1715827,1548,N
1704319,1548,Y
1727003,8071,Y
1715827,8071,Y
1704319,8071,N
1727003,2594,Y
1715827,2594,Y
1704319,2594,Y
1665357,1040,N
1656808,1040,Y
1707821,1040,Y
1665357,2190,Y
1656808,2190,N
1707821,2190,Y
1665357,7489,Y
1656808,7489,Y
1707821,7489,N
1742995,6035,Y
1731539,6035,Y
1718648,6035,Y
1742995,9330,Y
1731539,9330,N
1718648,9330,N
1742995,6762,Y
1731539,6762,Y
1718648,6762,N
1662036,7328,Y
1746049,7328,N
1734685,7328,N
1662036,9401,Y
1746049,9401,Y
1734685,9401,N
1662036,2757,Y
1746049,2757,N
1734685,2757,N
1662507,5373,Y
1683981,5373,N
1742673,5373,Y
1662507,8235,N
1683981,8235,N
1742673,8235,Y
1662507,8130,N
1683981,8130,N
1742673,8130,Y
1670801,1962,Y
1698624,1962,N
1723980,1962,Y
1670801,1167,Y
1698624,1167,Y
1723980,1167,N
1670801,4307,N
1698624,4307,N
1723980,4307,N
1676214,9204,Y
1662510,9204,N
1678237,9204,N
1676214,8173,N
1662510,8173,N
1678237,8173,N
1676214,4342,N
1662510,4342,Y
1678237,4342,N
1728695,8084,Y
1728695,2800,Y
1728695,2553,Y
1672054,3837,N
1708665,3837,N
1702004,3837,N
1742855,1879,N
1717397,1879,N
1689485,1879,Y
1670421,5361,Y
1715764,5361,N
1711787,5361,Y
1664973,3785,N
1655203,3785,N
1719262,3785,N
1728098,9412,N
1650415,9412,Y
1701561,9412,Y
1715839,6251,N
1665814,6251,N
1739760,6251,Y
1680253,7962,Y
1748623,7962,Y
1690605,7962,Y
1673266,6370,N
1744586,6370,Y
1677287,6370,Y
1692775,1024,Y
1717683,1024,Y
1679520,1024,Y
1695702,4379,N
1656404,4379,Y
1682220,4379,N
1695702,3810,Y
1656404,3810,N
1682220,3810,Y
1695702,3413,Y
1656404,3413,N
1682220,3413,Y
1687486,7171,Y
1711861,7171,N
1744853,7171,Y
1687486,5926,Y
1711861,5926,Y
1744853,5926,Y
1687486,9984,N
1711861,9984,Y
1744853,9984,N
1715657,4017,Y
1653254,4017,N
1717214,4017,N
1715657,4662,Y
1653254,4662,N
1717214,4662,Y
1715657,8378,N
1653254,8378,N
1717214,8378,N
1696475,7225,Y
1704247,7225,Y
1687710,7225,N
1696475,7879,Y
1704247,7879,N
1687710,7879,Y
1696475,2874,N
1704247,2874,N
1687710,2874,Y
1683843,3015,N
1730098,3015,N
1736896,3015,N
1683843,9737,Y
1730098,9737,Y
1736896,9737,Y
1683843,7950,N
1730098,7950,Y
1736896,7950,Y
1725636,8753,Y
1697561,8753,N
1727747,8753,N
1725636,3604,Y
1697561,3604,Y
1727747,3604,N
1725636,9415,N
1697561,9415,Y
1727747,9415,Y
1728404,6497,Y
1667136,6497,Y
1719925,6497,Y
1728404,3835,Y
1667136,3835,Y
1719925,3835,Y
1728404,3402,N
1667136,3402,Y
1719925,3402,N
1708157,4092,Y
1660513,4092,Y
1740910,4092,N
1708157,1922,Y
1660513,1922,Y
1740910,1922,N
1708157,4421,Y
1660513,4421,N
1740910,4421,N
1670570,7315,Y
1738648,7315,N
1708671,7315,N
1670570,8087,N
1738648,8087,Y
1708671,8087,Y
1670570,1634,N
1738648,1634,Y
1708671,1634,Y
1685984,3738,Y
1671075,3738,Y
1652333,3738,Y
1685984,1832,N
1671075,1832,N
1652333,1832,N
1735815,5637,Y
1735567,5637,N
1670169,5637,Y
1735815,4385,Y
1735567,4385,Y
1670169,4385,Y
1736511,3161,N
1682399,3161,N
1670423,3161,Y
1736511,8935,Y
1682399,8935,N
1670423,8935,Y
1737815,6195,Y
1743041,6195,Y
1651728,6195,N
1737815,5116,Y
1743041,5116,Y
1651728,5116,Y
1689831,9212,N
1652833,9212,Y
1689689,9212,N
1689831,7949,N
1652833,7949,Y
1689689,7949,N
1694038,3042,Y
1702573,3042,Y
1694038,3560,N
1702573,3560,Y
1736187,7383,N
1675725,7383,Y
1696323,7383,N
1736187,2100,N
1675725,2100,Y
1696323,2100,Y
1738985,7542,N
1721107,7542,N
1669450,7542,N
1738985,7790,N
1721107,7790,N
1669450,7790,Y
1650636,9603,Y
1656618,9603,N
1749894,9603,Y
1650636,5874,N
1656618,5874,Y
1749894,5874,N
1683675,2327,N
1696372,2327,Y
1744601,2327,Y
1683675,5354,Y
1696372,5354,N
1744601,5354,N
1736330,8827,N
1728769,8827,N
1718302,8827,Y
1736330,5091,N
1728769,5091,Y
1718302,5091,N
1734056,2278,Y
1705123,2278,N
1709464,2278,Y
1734056,5754,Y
1705123,5754,Y
1709464,5754,Y
1730479,9533,N
1747312,9533,N
1668848,9533,Y
1730479,9539,Y
1747312,9539,Y
1668848,9539,N
1701525,9591,N
1665397,9591,N
1689831,9591,Y
1701525,6593,N
1665397,6593,Y
1689831,6593,Y
1675444,7494,Y
1741374,7494,Y
1679993,7494,N
1675444,9669,Y
1741374,9669,N
1679993,9669,Y
1725039,6656,N
1727751,6656,N
1733082,6656,Y
1725039,9133,Y
1727751,9133,N
1733082,9133,N
1692199,3807,N
1680240,3807,Y
1673581,3807,Y
1692199,4738,Y
1680240,4738,N
1673581,4738,Y
1697644,3791,Y
1735497,3791,Y
1728797,3791,N
1697644,1674,N
1735497,1674,Y
1728797,1674,Y
1734441,5613,N
1745299,5613,Y
1650145,5613,Y
1734441,5614,Y
1745299,5614,Y
1650145,5614,N
1715309,7969,N
1695995,7969,N
1741763,7969,Y
1709350,2966,N
1677201,2966,Y
1735560,2966,Y
1728218,2999,N
1748726,2999,N
1653725,2999,N
1706614,6470,Y
1693423,6470,Y
1685643,6470,Y
1689389,2326,Y
1724748,2326,Y
1742371,2654,N
1650404,2654,N
1710502,2654,Y
1742371,9799,Y
1650404,9799,N
1710502,9799,N
1737827,3231,N
1707624,3231,N
1696034,3231,Y
1737827,4743,Y
1707624,4743,N
1696034,4743,N
1655129,8909,Y
1664994,8909,N
1742074,8909,N
1655129,7434,Y
1664994,7434,N
1742074,7434,N
1688396,7169,N
1740436,7169,Y
1665975,7169,N
1688396,2843,N
1740436,2843,N
1665975,2843,Y
1726415,1361,Y
1712153,1361,N
1658142,1361,Y
1726415,4646,Y
1712153,4646,Y
1658142,4646,Y
1711121,1286,Y
1670089,1286,N
1711121,3683,N
1670089,3683,N
1741183,1138,N
1660853,1138,N
1667413,1138,N
1741183,6747,Y
1660853,6747,N
1667413,6747,Y
1741183,1982,N
1660853,1982,N
1667413,1982,N
1726962,6483,Y
1690968,6483,Y
1720086,6483,N
1726962,2998,N
1690968,2998,Y
1720086,2998,Y
1726962,7301,N
1690968,7301,Y
1720086,7301,N
1674243,2295,N
1681087,2295,N
1734515,2295,N
1674243,3218,Y
1681087,3218,N
1734515,3218,Y
1674243,1649,Y
1681087,1649,Y
1734515,1649,N
1735234,9633,N
1698933,9633,Y
1711145,9633,N
1735234,8850,N
1698933,8850,N
1711145,8850,N
1735234,9118,N
1698933,9118,N
1711145,9118,N
1747722,6336,N
1721703,6336,N
1716630,6336,N
1747722,5729,N
1721703,5729,N
1716630,5729,Y
1747722,8729,N
1721703,8729,Y
1716630,8729,Y
1744848,1878,N
1713137,1878,N
1706567,1878,N
1744848,2566,N
1713137,2566,N
1706567,2566,N
1744848,9672,N
1713137,9672,N
1706567,9672,Y
1662724,9621,N
1696599,9621,N
1655798,9621,Y
