studentID,meetingID,attendance
1668969,3737,N
1676656,3016,Y
1698877,3016,Y
1732608,3016,N
1676656,5414,N
1698877,5414,Y
1732608,5414,Y
1676656,2874,N
1698877,2874,Y
1732608,2874,Y
1656240,5042,N
1711528,5042,N
1692748,5042,Y
1656240,3909,N
1711528,3909,Y
1692748,3909,Y
1656240,5625,Y
1711528,5625,N
1692748,5625,Y
1668356,8169,N
1666498,8169,Y
1656117,8169,N
1668356,3206,N
1666498,3206,N
1656117,3206,N
1668356,8185,Y
1666498,8185,Y
1656117,8185,Y
1688390,9201,Y
1742087,9201,N
1658934,9201,Y
1688390,8760,Y
1742087,8760,Y
1658934,8760,N
1688390,8996,N
1742087,8996,N
1658934,8996,N
1717523,7713,N
1697354,7713,Y
1701386,7713,Y
1717523,7495,Y
1697354,7495,N
1701386,7495,N
1717523,2916,Y
1697354,2916,Y
1701386,2916,Y
1661178,6809,Y
1709945,6809,Y
1719041,6809,N
1661178,4397,Y
1709945,4397,N
1719041,4397,Y
1661178,1266,N
1709945,1266,N
1719041,1266,Y
1704562,8359,Y
1704562,4898,N
1704562,7231,N
1719207,4424,N
1681535,4424,Y
1745359,4424,N
1719207,1965,N
1681535,1965,Y
1745359,1965,Y
1719207,1992,N
1681535,1992,N
1745359,1992,N
1683410,9946,Y
1744162,9946,N
1736729,9946,Y
1683410,5750,N
1744162,5750,N
1736729,5750,Y
1683410,1124,Y
1744162,1124,Y
1736729,1124,Y
1709720,9212,N
1664315,9212,N
1703724,9212,Y
1709720,5767,N
1664315,5767,N
1703724,5767,N
1709720,8933,Y
1664315,8933,N
1703724,8933,N
1662859,2552,Y
1726583,2552,Y
1654593,2552,Y
1662859,7776,Y
1726583,7776,Y
1654593,7776,Y
1662859,5441,N
1726583,5441,Y
1654593,5441,Y
1717908,2533,N
1670075,2533,N
1734932,2533,Y
1717908,5666,N
1670075,5666,Y
1734932,5666,Y
1717908,7647,Y
1670075,7647,N
1734932,7647,N
1681950,8162,Y
1689691,8162,Y
1708550,8162,N
1681950,8329,Y
1689691,8329,Y
1708550,8329,Y
1681950,3584,Y
1689691,3584,Y
1708550,3584,Y
1685583,5089,N
1720862,5089,N
1664594,5089,N
1685583,5405,Y
1720862,5405,N
1664594,5405,N
1685583,2983,N
1720862,2983,Y
1664594,2983,N
1691276,5579,Y
1656475,5579,Y
1700005,5579,Y
1691276,1252,Y
1656475,1252,N
1700005,1252,Y
1676717,6900,N
1656908,6900,Y
1722191,6900,Y
1676717,2851,N
1656908,2851,N
1722191,2851,Y
1736866,6515,Y
1732036,6515,N
1686135,6515,N
1736866,2272,Y
1732036,2272,Y
1686135,2272,N
1731363,6780,Y
1701490,6780,Y
1730058,6780,Y
1731363,2976,N
1701490,2976,Y
1730058,2976,Y
1652537,6231,N
1652537,7297,N
1720397,2060,N
1687456,2060,N
1688935,2060,Y
1720397,5222,Y
1687456,5222,N
1688935,5222,Y
1720397,8619,N
1687456,8619,N
1688935,8619,Y
1650083,4972,Y
1673356,4972,N
1702044,4972,Y
1650083,6234,Y
1673356,6234,N
1702044,6234,N
1650083,3527,Y
1673356,3527,Y
1702044,3527,N
1652017,9820,Y
1717243,9820,Y
1741439,9820,N
1652017,2256,N
1717243,2256,N
1741439,2256,Y
1652017,6979,Y
1717243,6979,Y
1741439,6979,Y
1655150,6221,N
1682831,6221,Y
1677368,6221,Y
1655150,9466,N
1682831,9466,Y
1677368,9466,Y
1655150,4442,N
1682831,4442,N
1677368,4442,N
1677295,7245,Y
1711991,7245,N
1743670,7245,N
1677295,9083,Y
1711991,9083,N
1743670,9083,Y
1677295,4471,Y
1711991,4471,Y
1743670,4471,Y
1727462,1644,N
1736301,1644,N
1728263,1644,N
1727462,8354,Y
1736301,8354,N
1728263,8354,Y
1727462,1144,N
1736301,1144,Y
1728263,1144,N
1669237,3846,Y
1684275,3846,Y
1712373,3846,Y
1669237,2276,N
1684275,2276,N
1712373,2276,Y
1669237,8663,Y
1684275,8663,Y
1712373,8663,Y
1707197,7743,N
1718274,7743,N
1737012,7743,Y
1707197,8447,Y
1718274,8447,N
1737012,8447,Y
1707197,2401,Y
1718274,2401,N
1737012,2401,Y
1672100,3029,Y
1671217,3029,Y
1711485,3029,Y
1672100,5900,Y
1671217,5900,Y
1711485,5900,N
1672100,6756,Y
1671217,6756,N
1711485,6756,Y
1651370,3388,N
1732036,3388,N
1651370,5269,N
1732036,5269,N
1651370,4828,N
1732036,4828,Y
1664261,7926,N
1692287,7926,Y
1698263,7926,Y
1664261,9079,N
1692287,9079,N
1698263,9079,Y
1664261,4223,N
1692287,4223,N
1698263,4223,Y
1657015,9377,N
1719355,9377,Y
1726061,9377,Y
1657015,8527,N
1719355,8527,Y
1726061,8527,N
1657015,8511,Y
1719355,8511,N
1726061,8511,N
1671271,1126,N
1702206,1126,Y
1714592,1126,N
1671271,7214,Y
1702206,7214,Y
1714592,7214,Y
1671271,7067,N
1702206,7067,N
1714592,7067,N
1749391,9739,N
1720447,9739,Y
1672770,9739,N
1749391,4083,N
1720447,4083,N
1672770,4083,N
1749391,3337,Y
1720447,3337,N
1672770,3337,N
1685111,4345,Y
1718243,4345,N
1685470,4345,N
1685111,2705,Y
1718243,2705,Y
1685470,2705,N
1685111,4360,Y
1718243,4360,N
1685470,4360,Y
1677141,3466,Y
1747707,3466,N
1651525,3466,N
1677141,9639,Y
1747707,9639,N
1651525,9639,N
1677141,2941,N
1747707,2941,Y
1651525,2941,Y
1708368,3885,N
1748938,3885,Y
1684809,3885,Y
1708368,9849,N
1748938,9849,Y
1684809,9849,N
1708368,7450,N
1748938,7450,N
1684809,7450,N
1680353,4039,Y
1651927,4039,N
1655241,4039,Y
1680353,1314,Y
1651927,1314,N
1655241,1314,Y
1680353,2843,Y
1651927,2843,Y
1655241,2843,Y
1659975,8714,Y
1685707,8714,Y
1747491,8714,Y
1659975,7071,Y
1685707,7071,N
1747491,7071,N
1659975,3700,N
1685707,3700,N
1747491,3700,N
1688984,3433,Y
1683654,3433,Y
1733616,3433,N
1688984,2697,Y
1683654,2697,N
1733616,2697,N
1688984,2858,N
1683654,2858,N
1733616,2858,N
1666076,3755,Y
1680351,3755,Y
1676414,3755,N
1666076,1762,Y
1680351,1762,N
1676414,1762,Y
1666076,8095,Y
1680351,8095,Y
1676414,8095,Y
1688086,1399,N
1702916,1399,Y
1674208,1399,Y
1688086,4415,N
1702916,4415,N
1674208,4415,N
1688086,9415,N
1702916,9415,N
1674208,9415,Y
1734241,8923,N
1693152,8923,N
1706549,8923,Y
1734241,6948,N
1693152,6948,Y
1706549,6948,N
1734241,6381,N
1693152,6381,N
1706549,6381,N
1654816,4520,N
1710500,4520,N
1732869,4520,Y
1654816,9821,Y
1710500,9821,N
1732869,9821,Y
1654816,3397,N
1710500,3397,N
1732869,3397,Y
1658952,1734,N
1744953,1734,N
1666662,1734,Y
1658952,3939,N
1744953,3939,Y
1666662,3939,N
1658952,5800,Y
1744953,5800,N
1666662,5800,N
1738462,2832,N
1738867,2832,N
1691615,2832,N
1738462,8871,Y
1738867,8871,N
1691615,8871,N
1738462,1573,N
1738867,1573,Y
1691615,1573,N
1707748,8773,N
1691160,8773,N
1718388,8773,Y
1707748,9155,N
1691160,9155,N
1718388,9155,Y
1707748,5458,N
1691160,5458,Y
1718388,5458,Y
1659303,2348,Y
1698043,2348,N
1665493,2348,N
1659303,8088,Y
1698043,8088,N
1665493,8088,N
1659303,4021,Y
1698043,4021,N
1665493,4021,N
1716701,4149,N
1737766,4149,N
1743645,4149,N
1716701,5962,Y
1737766,5962,N
1743645,5962,N
1716701,6414,Y
1737766,6414,N
1743645,6414,Y
1707768,5683,Y
1663225,5683,Y
1703982,5683,N
1707768,1839,Y
1663225,1839,N
1703982,1839,N
1731502,6189,N
1709806,6189,N
1733204,6189,Y
1731502,3826,N
1709806,3826,Y
1733204,3826,Y
1710702,8633,N
1659285,8633,Y
1653373,8633,N
1710702,2463,N
1659285,2463,N
1653373,2463,N
1665158,6533,Y
1713725,6533,Y
1666450,6533,N
1665158,8181,Y
1713725,8181,N
1666450,8181,N
1693383,9592,N
1685736,9592,Y
1725232,9592,Y
1693383,7209,N
1685736,7209,Y
1725232,7209,Y
1716406,7385,Y
1713423,7385,Y
1701896,7385,N
1716406,8461,Y
1713423,8461,N
1701896,8461,Y
1664907,2003,N
1664369,2003,Y
1742354,2003,N
1664907,2043,N
1664369,2043,Y
1742354,2043,N
1720885,7820,N
1675407,7820,N
1711937,7820,Y
1720885,7584,Y
1675407,7584,Y
1711937,7584,Y
1693402,9142,N
1726383,9142,Y
1680202,9142,N
1693402,9353,Y
1726383,9353,Y
1680202,9353,N
1698574,4073,N
1700545,4073,Y
1721737,4073,Y
1698574,6702,Y
1700545,6702,Y
1721737,6702,N
1698574,1862,Y
1700545,1862,N
1721737,1862,Y
1708595,5616,Y
1679629,5616,Y
1675438,5616,N
1708595,4264,N
1679629,4264,Y
1675438,4264,Y
1708595,5790,N
1679629,5790,Y
1675438,5790,N
1746582,4678,Y
1703301,4678,N
1691498,4678,Y
1746582,7093,Y
1703301,7093,Y
1691498,7093,N
1746582,3391,Y
1703301,3391,Y
1691498,3391,N
1682837,6123,Y
1740957,6123,Y
1732066,6123,N
1682837,8005,N
1740957,8005,Y
1732066,8005,N
1682837,4716,N
1740957,4716,N
1732066,4716,N
1707252,3180,N
1740466,3180,N
1724012,3180,N
1707252,5574,Y
1740466,5574,Y
1724012,5574,N
1707252,7746,N
1740466,7746,Y
1724012,7746,Y
1688418,9262,N
1688418,6980,Y
1688418,3818,Y
1729948,8637,N
1749117,8637,Y
1717784,8637,N
1671489,2611,N
1679654,2611,Y
1669510,2611,Y
1656475,6300,N
1704473,6300,Y
1739600,6300,N
1716336,9626,N
1674100,9626,Y
1733036,9626,Y
1740148,2625,Y
1703742,2625,Y
1689078,2625,Y
1730131,9499,Y
1701392,9499,N
1736552,9499,N
1715781,4603,Y
1721432,4603,Y
1691684,4603,N
1669291,3306,Y
1704028,3306,Y
1716619,3306,Y
1698781,5324,N
1688216,5324,N
1689145,5324,N
1698781,4103,N
1688216,4103,N
1689145,4103,N
1668617,9292,N
1660888,9292,Y
1712943,9292,Y
1668617,6509,N
1660888,6509,N
1712943,6509,Y
1702558,2047,N
1697426,2047,N
1738341,2047,Y
1702558,2884,N
1697426,2884,Y
1738341,2884,N
1693365,7851,N
1717544,7851,N
1707680,7851,Y
1693365,7882,Y
1717544,7882,Y
1707680,7882,N
1685666,5135,N
1664594,5135,Y
1685666,9746,Y
1664594,9746,N
1650226,6569,N
1654424,6569,Y
1675745,6569,N
1650226,9565,Y
1654424,9565,N
1675745,9565,N
1650226,1090,N
1654424,1090,N
1675745,1090,N
1734781,6643,N
1662112,6643,N
1741696,6643,Y
1734781,7077,N
1662112,7077,N
1741696,7077,N
1734781,8367,N
1662112,8367,N
1741696,8367,N
1678993,9340,Y
1652869,9340,N
1698355,9340,Y
1678993,2729,N
1652869,2729,Y
1698355,2729,Y
1678993,9408,N
1652869,9408,N
1698355,9408,N
1683116,1576,Y
1661106,1576,Y
1710221,1576,Y
1683116,8894,Y
1661106,8894,N
1710221,8894,N
1683116,8529,Y
1661106,8529,N
1710221,8529,Y
1704994,9952,N
1670575,9952,Y
1699364,9952,Y
1704994,7496,Y
1670575,7496,N
1699364,7496,Y
1704994,9860,N
1670575,9860,Y
1699364,9860,Y
1660817,8736,N
1660817,9195,Y
1660817,4439,Y
1738285,7902,N
1728418,7902,N
1717006,7902,N
1738285,7689,N
1728418,7689,N
1717006,7689,Y
1738285,6055,N
1728418,6055,Y
1717006,6055,N
1663407,2588,Y
1730294,2588,N
1662072,2588,Y
1663407,5397,Y
1730294,5397,Y
1662072,5397,N
1663407,5982,Y
1730294,5982,N
1662072,5982,Y
1717488,9738,Y
1722734,9738,N
1723057,9738,Y
1717488,8488,N
1722734,8488,N
1723057,8488,Y
1717488,5548,N
1722734,5548,N
1723057,5548,Y
1679938,1891,N
1691615,1891,Y
1678214,1891,N
1679938,8424,Y
1691615,8424,Y
1678214,8424,N
1679938,8514,N
1691615,8514,Y
1678214,8514,Y
1666790,1207,Y
1652440,1207,Y
1736899,1207,Y
1666790,7350,N
1652440,7350,N
1736899,7350,N
1666790,4833,N
1652440,4833,N
1736899,4833,N
1735550,4217,N
1673861,4217,Y
1749382,4217,Y
1735550,1563,Y
1673861,1563,Y
1749382,1563,N
1735550,4298,N
1673861,4298,N
1749382,4298,N
1661364,8887,N
1668874,8887,Y
1748922,8887,Y
1661364,4996,Y
1668874,4996,Y
1748922,4996,N
1661364,1954,N
1668874,1954,Y
1748922,1954,Y
1722795,8189,Y
1723226,8189,Y
1718784,8189,Y
1722795,2250,Y
1723226,2250,N
1718784,2250,N
1722795,2801,Y
1723226,2801,N
1718784,2801,Y
1746287,9422,N
1737064,9422,N
1746287,6633,Y
1737064,6633,N
1746287,4417,Y
1737064,4417,Y
1672908,2246,Y
1697076,2246,Y
1687506,2246,N
1672908,7911,N
1697076,7911,N
1687506,7911,Y
1672908,4791,N
1697076,4791,Y
1687506,4791,Y
1711528,2495,Y
1740824,2495,Y
1724589,2495,Y
1711528,7855,Y
1740824,7855,Y
1724589,7855,N
1711528,2095,N
1740824,2095,Y
1724589,2095,Y
1710221,2346,Y
1743112,2346,Y
1709822,2346,Y
1710221,3012,Y
1743112,3012,N
1709822,3012,N
1710221,4157,Y
1743112,4157,Y
1709822,4157,N
1666836,6177,Y
1661309,6177,N
1749642,6177,N
1666836,4588,N
1661309,4588,Y
1749642,4588,Y
1666836,1024,Y
1661309,1024,Y
1749642,1024,Y
1661240,3897,Y
1673574,3897,N
1661240,6725,N
1673574,6725,N
1661240,6432,N
1673574,6432,Y
1736251,5638,Y
1716283,5638,N
1677912,5638,N
1736251,4313,Y
1716283,4313,N
1677912,4313,N
1737692,9406,Y
1713161,9406,Y
1736952,9406,N
1737692,8500,Y
1713161,8500,Y
1736952,8500,N
1676500,5293,N
1669543,5293,Y
1663379,5293,Y
1676500,6595,Y
1669543,6595,Y
1663379,6595,Y
1721910,8239,N
1688596,8239,N
1716393,8239,Y
1721910,6245,N
1688596,6245,Y
1716393,6245,N
1743504,9837,Y
1739571,9837,N
1658142,9837,N
1743504,5088,Y
1739571,5088,N
1658142,5088,Y
1698154,7075,Y
1670207,7075,N
1698154,7028,Y
1670207,7028,Y
1713197,8074,Y
1696622,8074,N
1652484,8074,N
1713197,1735,N
1696622,1735,N
1652484,1735,Y
1713197,8892,Y
1696622,8892,N
1652484,8892,Y
1703216,6946,N
1661249,6946,Y
1747667,6946,Y
1703216,8838,Y
1661249,8838,N
1747667,8838,Y
1703216,9045,N
1661249,9045,Y
1747667,9045,N
1741983,3585,N
1690250,3585,N
1662035,3585,Y
1741983,1827,Y
1690250,1827,N
1662035,1827,Y
1741983,8924,N
1690250,8924,N
1662035,8924,Y
1735723,7266,N
1698418,7266,N
1691792,7266,Y
1735723,5155,N
1698418,5155,N
1691792,5155,Y
1735723,8004,Y
1698418,8004,N
1691792,8004,Y
1702566,4108,Y
1746413,4108,Y
1726866,4108,N
1702566,6690,Y
1746413,6690,Y
1726866,6690,Y
1702566,5297,N
1746413,5297,Y
1726866,5297,N
1711065,7828,Y
1669864,7828,N
1663009,7828,N
1711065,1138,N
1669864,1138,Y
1663009,1138,N
1711065,3656,N
1669864,3656,N
1663009,3656,N
1661960,5512,N
1695369,5512,Y
1704242,5512,N
1661960,6403,N
1695369,6403,Y
1704242,6403,Y
1661960,3100,N
1695369,3100,Y
1704242,3100,Y
1686477,7539,N
1740455,7539,N
1717413,7539,Y
1686477,6273,Y
1740455,6273,Y
1717413,6273,N
1686477,8234,Y
1740455,8234,Y
1717413,8234,Y
1670740,3683,N
1740019,3683,N
1716489,3683,Y
1670740,1696,N
1740019,1696,N
1716489,1696,N
1670740,4015,N
1740019,4015,Y
1716489,4015,N
1679097,2093,Y
1747394,2093,N
1707858,2093,Y
1679097,5460,Y
1747394,5460,N
1707858,5460,Y
1679097,9660,Y
1747394,9660,Y
1707858,9660,N
1713642,8504,N
1722357,8504,Y
1683927,8504,Y
1732851,4358,Y
1697319,4358,N
1684786,4358,N
1654130,8823,N
1677389,8823,N
1695619,8823,Y
1681753,8332,Y
1731665,8332,Y
1700255,8332,Y
1656928,8455,N
1683251,8455,N
1706342,8455,Y
1721102,5705,Y
1742980,5705,Y
1686779,7212,N
1710597,7212,N
1714047,7212,N
1686779,9706,N
1710597,9706,N
1714047,9706,N
1714291,3879,Y
1687940,3879,Y
1736287,3879,N
1714291,8268,N
1687940,8268,N
1736287,8268,N
1749294,6816,N
1694194,6816,Y
1713299,6816,Y
1749294,7658,N
1694194,7658,N
1713299,7658,Y
1742909,6918,N
1679661,6918,Y
1659055,6918,N
1742909,5811,N
1679661,5811,Y
1659055,5811,Y
1659690,4778,Y
1742819,4778,Y
1691294,4778,N
1659690,5302,N
1742819,5302,Y
1691294,5302,N
1714484,4065,Y
1705955,4065,Y
1749917,4065,N
1714484,6400,N
1705955,6400,Y
1749917,6400,N
1667698,7382,N
1705716,7382,Y
1700960,7382,Y
1667698,8321,N
1705716,8321,Y
1700960,8321,Y
1684750,1661,Y
1675759,1661,N
1661141,1661,Y
1684750,7487,N
1675759,7487,N
1661141,7487,Y
1670973,1424,N
1695802,1424,Y
1695372,1424,Y
1670973,4121,N
1695802,4121,N
1695372,4121,N
1695205,2058,N
1667910,2058,N
1695205,1743,Y
1667910,1743,Y
1729491,3620,N
1677580,3620,Y
1731132,3620,N
1729491,8982,Y
1677580,8982,N
1731132,8982,N
1729491,8414,Y
1677580,8414,N
1731132,8414,N
1745659,4870,N
1695372,4870,N
1699706,4870,N
1745659,6581,N
1695372,6581,Y
1699706,6581,Y
1745659,3730,N
1695372,3730,N
1699706,3730,N
1706712,3285,N
1653388,3285,N
1675664,3285,N
1706712,1665,N
1653388,1665,Y
1675664,1665,N
1706712,2169,Y
1653388,2169,N
1675664,2169,Y
1651896,7849,Y
1677290,7849,N
1651327,7849,N
1651896,9734,N
1677290,9734,N
1651327,9734,N
1651896,7213,N
1677290,7213,N
1651327,7213,N
1715161,9172,N
1662747,9172,Y
1663385,9172,Y
1715161,4184,Y
1662747,4184,N
1663385,4184,Y
1715161,2679,N
1662747,2679,N
1663385,2679,N
1684727,7895,N
1655951,7895,Y
1700317,7895,N
1684727,8958,Y
1655951,8958,N
1700317,8958,N
1684727,3871,Y
1655951,3871,Y
1700317,3871,N
1697107,3825,Y
1699728,3825,N
1707661,3825,Y
1697107,1657,N
1699728,1657,N
1707661,1657,N
1697107,3109,Y
1699728,3109,N
1707661,3109,Y
1730058,7662,N
1721028,7662,Y
1717452,7662,Y
1730058,9296,N
1721028,9296,N
1717452,9296,N
1730058,3025,Y
1721028,3025,N
1717452,3025,Y
1686971,9714,Y
1687306,9714,Y
1684342,9714,Y
1686971,1805,N
1687306,1805,N
1684342,1805,N
1686971,2977,N
1687306,2977,Y
1684342,2977,N
1698839,7730,Y
1714484,7730,N
1694536,7730,N
1687331,6952,Y
1714592,6952,N
1728775,6952,N
1725246,3569,Y
1727548,3569,Y
1721805,3569,Y
1712841,6969,N
1722466,6969,N
1708609,6969,Y
1704177,2164,Y
1719199,2164,N
1712939,2164,Y
1713161,8763,N
1687383,8763,N
1660802,8763,N
1691391,9320,Y
1663073,9320,N
1727072,9320,Y
1668996,7997,N
1666477,7997,Y
1667479,7997,N
1668996,8581,Y
1666477,8581,Y
1667479,8581,N
1747212,7257,Y
1708570,7257,Y
1706218,7257,Y
1747212,4651,N
1708570,4651,Y
1706218,4651,N
1715724,8286,N
1743202,8286,Y
1679443,8286,N
1715724,7331,Y
1743202,7331,Y
1679443,7331,Y
1722357,5693,Y
1716655,5693,N
1654724,5693,Y
1722357,7775,N
1716655,7775,Y
1654724,7775,N
1714092,6170,N
1671374,6170,N
1695611,6170,N
1714092,3140,Y
1671374,3140,Y
1695611,3140,N
1714092,8137,N
1671374,8137,Y
1695611,8137,N
1726866,3889,Y
1697306,3889,Y
1669046,3889,N
1726866,7840,N
1697306,7840,N
1669046,7840,N
1726866,3162,N
1697306,3162,Y
1669046,3162,N
1724767,9350,Y
1715845,9350,N
1734241,9350,Y
1724767,5383,N
1715845,5383,N
1734241,5383,N
1724767,9024,N
1715845,9024,N
1734241,9024,Y
1719914,1554,Y
1700427,1554,N
1716663,1554,N
1719914,8942,Y
1700427,8942,Y
1716663,8942,N
1719914,8576,Y
1700427,8576,N
1716663,8576,Y
1707296,7912,N
1707296,3458,Y
1707296,4290,Y
1718861,6601,N
1692367,6601,N
1714069,6601,Y
1718861,4070,N
1692367,4070,Y
1714069,4070,N
1718861,3360,Y
1692367,3360,N
1714069,3360,N
1682187,2437,Y
1702927,2437,N
1691496,2437,Y
1682187,9669,N
1702927,9669,Y
1691496,9669,N
1682187,3144,N
1702927,3144,N
1691496,3144,N
1707821,9576,Y
1673050,9576,Y
1663659,9576,N
1707821,1773,Y
1673050,1773,Y
1663659,1773,Y
1707821,5788,Y
1673050,5788,Y
1663659,5788,Y
1682559,4914,Y
1666069,4914,Y
1669092,4914,N
1682559,4317,N
1666069,4317,N
1669092,4317,N
1682559,9841,N
1666069,9841,N
1669092,9841,Y
1708818,4758,N
1662791,4758,N
1703741,4758,N
1708818,2341,N
1662791,2341,N
1703741,2341,N
1708818,5657,Y
1662791,5657,Y
1703741,5657,N
1679910,2318,N
1732851,2318,N
1725520,2318,N
1679910,4515,N
1732851,4515,N
1725520,4515,Y
1679910,7465,N
1732851,7465,N
1725520,7465,Y
1742190,6512,Y
1734844,6512,N
1742471,6512,N
1742190,6605,Y
1734844,6605,Y
1742471,6605,Y
1742190,1459,Y
1734844,1459,N
1742471,1459,N
1700272,9470,Y
1694333,9470,Y
1657381,9470,N
1700272,8366,Y
1694333,8366,N
1657381,8366,Y
1700272,6682,Y
1694333,6682,Y
1657381,6682,Y
1746227,6263,Y
1695048,6263,Y
1749266,6263,N
1746227,1353,N
1695048,1353,N
1749266,1353,N
1746227,8939,N
1695048,8939,Y
1749266,8939,N
1745366,8471,N
1718707,8471,Y
1676924,8471,N
1720042,7060,Y
1739008,7060,Y
1670170,7060,N
1669236,3295,Y
1736973,3295,Y
1740262,3295,Y
1689963,5672,Y
1693424,5672,Y
1721147,5672,Y
1680605,7275,Y
1706266,3329,N
1749699,3329,N
1713848,3329,Y
1670263,1135,N
1746259,1135,Y
1675539,1135,N
1705378,6519,Y
1664490,6519,Y
1650085,6519,Y
1675759,2676,N
1744344,2676,N
1656538,2676,Y
1652954,7320,N
1720001,7320,Y
1652974,7320,N
1740873,9038,N
1693457,4461,Y
1658865,4461,N
1714720,4461,Y
1693457,2203,Y
1658865,2203,Y
1714720,2203,N
1693457,7716,N
1658865,7716,N
1714720,7716,Y
1742541,7056,N
1696622,7056,Y
1716427,7056,N
1742541,4029,N
1696622,4029,N
1716427,4029,Y
1742541,2070,Y
1696622,2070,Y
1716427,2070,N
1718466,4820,Y
1727872,4820,N
1674206,4820,N
1718466,7753,Y
1727872,7753,Y
1674206,7753,N
1718466,3684,Y
1727872,3684,N
1674206,3684,N
1674708,2465,Y
1695293,2465,Y
1716801,2465,Y
1674708,3061,Y
1695293,3061,N
1716801,3061,N
1674708,3151,N
1695293,3151,N
1716801,3151,N
1704900,1860,N
1747235,1860,Y
1680785,1860,Y
1704900,2214,N
1747235,2214,Y
1680785,2214,N
1704900,9298,Y
1747235,9298,N
1680785,9298,N
1696379,2120,N
1678187,2120,N
1672955,2120,N
1696379,1876,Y
1678187,1876,N
1672955,1876,N
1696379,2667,Y
1678187,2667,N
1672955,2667,Y
1675886,7923,Y
1719948,7923,N
1691547,7923,Y
1720859,3649,Y
1661010,3649,N
1749329,3649,N
1692960,2582,N
1695718,2582,N
1704518,2582,Y
1689554,9898,N
1659932,9898,N
1689616,9898,N
1669712,7914,Y
1719350,7914,N
1684002,7914,N
1694382,9463,N
1697505,9463,Y
1680477,9463,N
1654382,4677,Y
1683165,4677,Y
1676466,4677,Y
1696446,5792,N
1720335,5792,Y
1708892,5792,N
1662291,9386,Y
1713195,9386,N
1683251,7352,Y
1659764,7352,N
1658496,7352,Y
1683251,6645,N
1659764,6645,N
1658496,6645,N
1683251,7015,Y
1659764,7015,N
1658496,7015,Y
1668125,5153,N
1678889,5153,N
1687124,5153,N
1668125,4207,Y
1678889,4207,N
1687124,4207,Y
1668125,8712,Y
1678889,8712,N
1687124,8712,Y
1734782,7129,Y
1654354,7129,N
1701480,7129,N
1734782,8365,Y
1654354,8365,N
1701480,8365,N
1734782,9813,Y
1654354,9813,N
1701480,9813,N
1660105,7307,N
1726935,7307,Y
1661519,7307,Y
1660105,2767,N
1726935,2767,N
1661519,2767,Y
1660105,2154,N
1726935,2154,Y
1661519,2154,Y
1700998,7708,N
1695163,7708,N
1686132,7708,N
1700998,1918,Y
1695163,1918,Y
1686132,1918,Y
1700998,7122,Y
1695163,7122,N
1686132,7122,N
1650075,5524,N
1683974,5524,Y
1662112,5524,N
1650075,7628,Y
1683974,7628,N
1662112,7628,Y
1650075,6368,N
1683974,6368,N
1662112,6368,N
1684693,9336,Y
1685769,9336,N
1737360,9336,N
1684693,2330,Y
1685769,2330,N
1737360,2330,Y
1684693,7883,Y
1685769,7883,N
1737360,7883,N
1693958,3311,N
1711358,3311,Y
1714376,3311,N
1693958,5408,Y
1711358,5408,Y
1714376,5408,Y
1693958,3680,Y
1711358,3680,N
1714376,3680,N
1722084,3815,Y
1739958,3815,Y
1695082,3815,N
1722084,7801,Y
1739958,7801,Y
1695082,7801,N
1722084,1077,Y
1739958,1077,N
1695082,1077,Y
1737626,5292,N
1680351,5292,N
1704081,5292,Y
1727700,5747,N
1746733,5747,N
1736752,5747,Y
1661889,5688,N
1692864,5688,N
1732066,5688,N
1730496,6514,N
1650955,6514,Y
1655539,6514,Y
1723859,5716,Y
1734782,5716,N
1711163,5716,N
1723778,1274,Y
1741428,1274,Y
1729043,1274,N
1650820,4682,Y
1659733,4682,Y
1704994,4682,Y
1746990,9721,Y
1663793,9721,N
1681638,9721,N
1735145,9010,N
1658880,8658,Y
1749792,8658,N
1689502,8658,N
1687223,3274,Y
1722334,3274,N
1686809,3274,Y
1715405,3429,Y
1696849,3429,Y
1735843,3429,Y
1687469,7889,N
1731475,7889,N
1732787,7889,N
1702087,5890,Y
1663292,5890,Y
1654653,5890,N
1747010,3780,Y
1655131,3780,Y
1661008,3780,N
1667271,9477,Y
1746285,9477,N
1660059,9477,Y
1668973,1826,N
1665019,1826,N
1694610,1826,N
1746426,1449,Y
1741971,1449,N
1692577,1449,N
1707961,3873,Y
1740146,3873,N
1722962,5241,N
1711991,5241,Y
1738611,5241,Y
1722962,8003,N
1711991,8003,Y
1738611,8003,Y
1699728,4194,N
1672628,4194,Y
1661510,4194,Y
1699728,7813,Y
1672628,7813,Y
1661510,7813,Y
1741665,2394,Y
1730122,2394,Y
1727819,2394,Y
1741665,4724,Y
1730122,4724,N
1727819,4724,Y
1683101,3627,N
1722340,3627,N
1726383,3627,Y
1683101,6214,Y
1722340,6214,N
1726383,6214,Y
1688162,5189,Y
1736603,5189,Y
1690384,5189,N
1688162,7183,N
1736603,7183,N
1690384,7183,Y
1688475,4393,Y
1695175,4393,Y
1722233,4393,Y
1688475,7018,N
1695175,7018,N
1722233,7018,N
1731358,2988,Y
1708663,2988,N
1702409,2988,N
1731358,3254,Y
1708663,3254,N
1702409,3254,N
1689333,8747,Y
1701041,8747,N
1699107,8747,Y
1689333,5760,N
1701041,5760,N
1699107,5760,N
1662474,1630,N
1662474,6825,N
1652105,4708,Y
1723500,4708,Y
1747022,4708,Y
1652105,4773,Y
1723500,4773,Y
1747022,4773,N
1652105,3050,Y
1723500,3050,Y
